"year","state","state_po","state_fips","state_cen","state_ic","office","candidate","party_detailed","writein","candidatevotes","totalvotes","version","notes","party_simplified"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,75956,6439129,"20210113",NA,"OTHER"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","PHILLIPS, HOWARD","RIGHT-TO-LIFE",FALSE,23580,6439129,"20210113",NA,"OTHER"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,12220,6439129,"20210113",NA,"LIBERTARIAN"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","DOLE, ROBERT","FREEDOM",FALSE,11393,6439129,"20210113",NA,"OTHER"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,5011,6439129,"20210113",NA,"OTHER"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,3473,6439129,"20210113",NA,"OTHER"
1996,"NEW YORK","NY",36,21,13,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,2762,6439129,"20210113",NA,"OTHER"
1996,"NORTH CAROLINA","NC",37,56,47,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,1225938,2515807,"20210113",NA,"REPUBLICAN"
1996,"NORTH CAROLINA","NC",37,56,47,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1107849,2515807,"20210113",NA,"DEMOCRAT"
1996,"NORTH CAROLINA","NC",37,56,47,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,168059,2515807,"20210113",NA,"OTHER"
1996,"NORTH CAROLINA","NC",37,56,47,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,8740,2515807,"20210113",NA,"LIBERTARIAN"
1996,"NORTH CAROLINA","NC",37,56,47,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,2771,2515807,"20210113",NA,"OTHER"
1996,"NORTH CAROLINA","NC",37,56,47,"US PRESIDENT","","",TRUE,2450,2515807,"20210113",NA,"OTHER"
1996,"NORTH DAKOTA","ND",38,44,36,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,125050,266411,"20210113",NA,"REPUBLICAN"
1996,"NORTH DAKOTA","ND",38,44,36,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,106905,266411,"20210113",NA,"DEMOCRAT"
1996,"NORTH DAKOTA","ND",38,44,36,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,32515,266411,"20210113",NA,"OTHER"
1996,"NORTH DAKOTA","ND",38,44,36,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,847,266411,"20210113",NA,"LIBERTARIAN"
1996,"NORTH DAKOTA","ND",38,44,36,"US PRESIDENT","PHILLIPS, HOWARD","INDEPENDENT NOMINATION",FALSE,745,266411,"20210113",NA,"OTHER"
1996,"NORTH DAKOTA","ND",38,44,36,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,349,266411,"20210113",NA,"OTHER"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,2148222,4534434,"20210113",NA,"DEMOCRAT"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,1859883,4534434,"20210113",NA,"REPUBLICAN"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,483207,4534434,"20210113",NA,"OTHER"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,12851,4534434,"20210113",NA,"LIBERTARIAN"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,10813,4534434,"20210113",NA,"OTHER"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,9120,4534434,"20210113",NA,"OTHER"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,7361,4534434,"20210113",NA,"OTHER"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,2962,4534434,"20210113",NA,"OTHER"
1996,"OHIO","OH",39,31,24,"US PRESIDENT","OTHER","",FALSE,15,4534434,"20210113",NA,"OTHER"
1996,"OKLAHOMA","OK",40,73,53,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,582315,1206713,"20210113",NA,"REPUBLICAN"
1996,"OKLAHOMA","OK",40,73,53,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,488105,1206713,"20210113",NA,"DEMOCRAT"
1996,"OKLAHOMA","OK",40,73,53,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,130788,1206713,"20210113",NA,"OTHER"
1996,"OKLAHOMA","OK",40,73,53,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,5505,1206713,"20210113",NA,"LIBERTARIAN"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,649641,1377760,"20210113",NA,"DEMOCRAT"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,538152,1377760,"20210113",NA,"REPUBLICAN"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,121221,1377760,"20210113",NA,"OTHER"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,49415,1377760,"20210113",NA,"OTHER"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,8903,1377760,"20210113",NA,"LIBERTARIAN"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,3379,1377760,"20210113",NA,"OTHER"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,2798,1377760,"20210113",NA,"OTHER"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","OTHER","",FALSE,2329,1377760,"20210113",NA,"OTHER"
1996,"OREGON","OR",41,92,72,"US PRESIDENT","HOLLIS, MARY CAL","SOCIALIST",FALSE,1922,1377760,"20210113",NA,"OTHER"
1996,"PENNSYLVANIA","PA",42,23,14,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,2215819,4501307,"20210113",NA,"DEMOCRAT"
1996,"PENNSYLVANIA","PA",42,23,14,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,1801169,4501307,"20210113",NA,"REPUBLICAN"
1996,"PENNSYLVANIA","PA",42,23,14,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,430984,4501307,"20210113",NA,"OTHER"
1996,"PENNSYLVANIA","PA",42,23,14,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,28000,4501307,"20210113",NA,"LIBERTARIAN"
1996,"PENNSYLVANIA","PA",42,23,14,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,19552,4501307,"20210113",NA,"OTHER"
1996,"PENNSYLVANIA","PA",42,23,14,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,5783,4501307,"20210113",NA,"OTHER"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,233050,390247,"20210113",NA,"DEMOCRAT"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,104683,390247,"20210113",NA,"REPUBLICAN"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,43723,390247,"20210113",NA,"OTHER"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,6040,390247,"20210113",NA,"OTHER"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,1109,390247,"20210113",NA,"LIBERTARIAN"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,1021,390247,"20210113",NA,"OTHER"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,435,390247,"20210113",NA,"OTHER"
1996,"RHODE ISLAND","RI",44,15,5,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,186,390247,"20210113",NA,"OTHER"
1996,"SOUTH CAROLINA","SC",45,57,48,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,573339,1150182,"20210113",NA,"REPUBLICAN"
1996,"SOUTH CAROLINA","SC",45,57,48,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,506152,1150182,"20210113",NA,"DEMOCRAT"
1996,"SOUTH CAROLINA","SC",45,57,48,"US PRESIDENT","PEROT, ROSS","PATRIOT PARTY",FALSE,36913,1150182,"20210113",NA,"OTHER"
1996,"SOUTH CAROLINA","SC",45,57,48,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,27464,1150182,"20210113",NA,"OTHER"
1996,"SOUTH CAROLINA","SC",45,57,48,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,4271,1150182,"20210113",NA,"LIBERTARIAN"
1996,"SOUTH CAROLINA","SC",45,57,48,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,2043,1150182,"20210113",NA,"OTHER"
1996,"SOUTH DAKOTA","SD",46,45,37,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,150543,323826,"20210113",NA,"REPUBLICAN"
1996,"SOUTH DAKOTA","SD",46,45,37,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,139333,323826,"20210113",NA,"DEMOCRAT"
1996,"SOUTH DAKOTA","SD",46,45,37,"US PRESIDENT","","INDEPENDENT",FALSE,32478,323826,"20210113",NA,"OTHER"
1996,"SOUTH DAKOTA","SD",46,45,37,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,1472,323826,"20210113",NA,"LIBERTARIAN"
1996,"TENNESSEE","TN",47,62,54,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,909146,1894105,"20210113",NA,"DEMOCRAT"
1996,"TENNESSEE","TN",47,62,54,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,863530,1894105,"20210113",NA,"REPUBLICAN"
1996,"TENNESSEE","TN",47,62,54,"US PRESIDENT","","INDEPENDENT",FALSE,121239,1894105,"20210113",NA,"OTHER"
1996,"TENNESSEE","TN",47,62,54,"US PRESIDENT","","",TRUE,190,1894105,"20210113",NA,"OTHER"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,2736167,5611644,"20210113",NA,"REPUBLICAN"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,2459683,5611644,"20210113",NA,"DEMOCRAT"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","PEROT, ROSS","INDEPENDENT",FALSE,378537,5611644,"20210113",NA,"OTHER"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,20256,5611644,"20210113",NA,"LIBERTARIAN"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,7472,5611644,"20210113",NA,"OTHER"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","","",TRUE,5107,5611644,"20210113",NA,"OTHER"
1996,"TEXAS","TX",48,74,49,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,4422,5611644,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,361911,665629,"20210113",NA,"REPUBLICAN"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,221633,665629,"20210113",NA,"DEMOCRAT"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,66461,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,4615,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,4129,665629,"20210113",NA,"LIBERTARIAN"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,2601,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","TEMPLIN, DIANE","INDEPENDENT AMERICAN",FALSE,1290,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","CRANE, PETER","INDEPENDENT",FALSE,1101,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1085,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,298,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,235,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","","",TRUE,159,665629,"20210113",NA,"OTHER"
1996,"UTAH","UT",49,87,67,"US PRESIDENT","DODGE, EARL","PROHIBITION",FALSE,111,665629,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,137894,258449,"20210113",NA,"DEMOCRAT"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,80352,258449,"20210113",NA,"REPUBLICAN"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,31024,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,5585,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,1183,258449,"20210113",NA,"LIBERTARIAN"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","","",TRUE,560,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,498,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","PERON, DENNIS","GRASSROOTS",FALSE,480,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,382,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","HOLLIS, MARY CAL","LIBERTY UNION PARTY",FALSE,292,258449,"20210113",NA,"OTHER"
1996,"VERMONT","VT",50,13,6,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,199,258449,"20210113",NA,"OTHER"
1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,1138350,2416642,"20210113",NA,"REPUBLICAN"
1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1091060,2416642,"20210113",NA,"DEMOCRAT"
1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,159861,2416642,"20210113",NA,"OTHER"
1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,13687,2416642,"20210113",NA,"OTHER"
1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,9174,2416642,"20210113",NA,"LIBERTARIAN"
1996,"VIRGINIA","VA",51,54,40,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,4510,2416642,"20210113",NA,"OTHER"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1123323,2253837,"20210113",NA,"DEMOCRAT"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,840712,2253837,"20210113",NA,"REPUBLICAN"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,201003,2253837,"20210113",NA,"OTHER"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","","INDEPENDENT",FALSE,62696,2253837,"20210113",NA,"OTHER"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,12522,2253837,"20210113",NA,"LIBERTARIAN"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,6076,2253837,"20210113",NA,"OTHER"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,4578,2253837,"20210113",NA,"OTHER"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","MOOREHEAD, MONICA","WORKERS WORLD",FALSE,2189,2253837,"20210113",NA,"OTHER"
1996,"WASHINGTON","WA",53,91,73,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,738,2253837,"20210113",NA,"OTHER"
1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,327812,636459,"20210113",NA,"DEMOCRAT"
1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,233946,636459,"20210113",NA,"REPUBLICAN"
1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,71639,636459,"20210113",NA,"OTHER"
1996,"WEST VIRGINIA","WV",54,55,56,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,3062,636459,"20210113",NA,"LIBERTARIAN"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,1071971,2196169,"20210113",NA,"DEMOCRAT"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,845029,2196169,"20210113",NA,"REPUBLICAN"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","PEROT, ROSS","REFORM PARTY",FALSE,227339,2196169,"20210113",NA,"OTHER"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","","INDEPENDENT",FALSE,32766,2196169,"20210113",NA,"OTHER"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","PHILLIPS, HOWARD","U.S. TAXPAYERS PARTY",FALSE,8811,2196169,"20210113",NA,"OTHER"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,7929,2196169,"20210113",NA,"LIBERTARIAN"
1996,"WISCONSIN","WI",55,35,25,"US PRESIDENT","SCATTERING","",FALSE,2324,2196169,"20210113",NA,"OTHER"
1996,"WYOMING","WY",56,83,68,"US PRESIDENT","DOLE, ROBERT","REPUBLICAN",FALSE,105388,211571,"20210113",NA,"REPUBLICAN"
1996,"WYOMING","WY",56,83,68,"US PRESIDENT","CLINTON, BILL","DEMOCRAT",FALSE,77934,211571,"20210113",NA,"DEMOCRAT"
1996,"WYOMING","WY",56,83,68,"US PRESIDENT","PEROT, ROSS","INDEPENDENT",FALSE,25928,211571,"20210113",NA,"OTHER"
1996,"WYOMING","WY",56,83,68,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,1739,211571,"20210113",NA,"LIBERTARIAN"
1996,"WYOMING","WY",56,83,68,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,582,211571,"20210113",NA,"OTHER"
2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,941173,1666272,"20210113",NA,"REPUBLICAN"
2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,692611,1666272,"20210113",NA,"DEMOCRAT"
2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","","INDEPENDENT",FALSE,25896,1666272,"20210113",NA,"OTHER"
2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,5893,1666272,"20210113",NA,"LIBERTARIAN"
2000,"ALABAMA","AL",1,63,41,"US PRESIDENT","","",TRUE,699,1666272,"20210113",NA,"OTHER"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,167398,285560,"20210113",NA,"REPUBLICAN"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,79004,285560,"20210113",NA,"DEMOCRAT"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,28747,285560,"20210113",NA,"OTHER"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,5192,285560,"20210113",NA,"OTHER"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,2636,285560,"20210113",NA,"LIBERTARIAN"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","","",TRUE,1068,285560,"20210113",NA,"OTHER"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,919,285560,"20210113",NA,"OTHER"
2000,"ALASKA","AK",2,94,81,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,596,285560,"20210113",NA,"OTHER"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,781652,1532016,"20210113",NA,"REPUBLICAN"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,685341,1532016,"20210113",NA,"DEMOCRAT"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,45645,1532016,"20210113",NA,"OTHER"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,12373,1532016,"20210113",NA,"OTHER"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","L. NEIL, SMITH","LIBERTARIAN",FALSE,5775,1532016,"20210113",NA,"LIBERTARIAN"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1120,1532016,"20210113",NA,"OTHER"
2000,"ARIZONA","AZ",4,86,61,"US PRESIDENT","","",TRUE,110,1532016,"20210113",NA,"OTHER"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,472940,921781,"20210113",NA,"REPUBLICAN"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,422768,921781,"20210113",NA,"DEMOCRAT"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,13421,921781,"20210113",NA,"OTHER"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,7358,921781,"20210113",NA,"OTHER"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,2781,921781,"20210113",NA,"LIBERTARIAN"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1415,921781,"20210113",NA,"OTHER"
2000,"ARKANSAS","AR",5,71,42,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,1098,921781,"20210113",NA,"OTHER"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,5861203,10965822,"20210113",NA,"DEMOCRAT"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,4567429,10965822,"20210113",NA,"REPUBLICAN"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,418707,10965822,"20210113",NA,"OTHER"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,45520,10965822,"20210113",NA,"LIBERTARIAN"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","BUCHANAN, PATRICK """"PAT""""","REFORM PARTY",FALSE,44987,10965822,"20210113",NA,"OTHER"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","PHILLIPS, HOWARD","AMERICAN INDEPENDENT PARTY",FALSE,17042,10965822,"20210113",NA,"OTHER"
2000,"CALIFORNIA","CA",6,93,71,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,10934,10965822,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","BUSH, GEORGE W.","REPUBLICAN",FALSE,883748,1741368,"20210113",NA,"REPUBLICAN"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,738227,1741368,"20210113",NA,"DEMOCRAT"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","NADER, RALPH","GREEN",FALSE,91434,1741368,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","BROWNE, HARRY","LIBERTARIAN",FALSE,12799,1741368,"20210113",NA,"LIBERTARIAN"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","HAGELIN, JOHN","FREEDOM",FALSE,10465,1741368,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","HAGELIN, JOHN","NATURAL LAW",FALSE,2240,1741368,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","PHILLIPS, HOWARD","CONSTITUTION PARTY",FALSE,1319,1741368,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","MCREYNOLDS, DAVID","SOCIALIST",FALSE,712,1741368,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","HARRIS, JAMES","SOCIALIST WORKERS",FALSE,216,1741368,"20210113",NA,"OTHER"
2000,"COLORADO","CO",8,84,62,"US PRESIDENT","DODGE, EARL","PROHIBITION",FALSE,208,1741368,"20210113",NA,"OTHER"
2000,"CONNECTICUT","CT",9,16,1,"US PRESIDENT","GORE, AL","DEMOCRAT",FALSE,816015,1459525,"20210113",NA,"DEMOCRAT"
